Serial No.,Timestamp,Temperature (°C),Humidity (%),CO2 (PPM),PM 1 (µg/m³),PM 2.5 (µg/m³),PM 10 (µg/m³)
5821,2026-04-17 14:36:16,26.2,49.0,,,,
5822,2026-04-17 14:36:21,26.2,49.0,,,,
5823,2026-04-17 14:36:26,26.2,49.0,,,,
5824,2026-04-17 14:36:31,26.2,49.0,,,,
5825,2026-04-17 14:36:36,26.2,49.0,,,,
5826,2026-04-17 14:36:41,26.2,49.0,,,,
5827,2026-04-17 14:36:46,26.2,49.0,,,,
5828,2026-04-17 14:36:51,26.2,49.0,,,,
5829,2026-04-17 14:36:56,26.2,49.0,,,,
5830,2026-04-17 14:37:01,26.2,49.0,,,,
5831,2026-04-17 14:37:06,26.2,49.0,,,,
5832,2026-04-17 14:37:11,26.2,49.0,,,,
5833,2026-04-17 14:37:16,26.2,49.0,,,,
5834,2026-04-17 14:37:21,26.2,49.0,,,,
5835,2026-04-17 14:37:26,26.2,49.0,,,,
5836,2026-04-17 14:37:31,26.2,49.0,,,,
5837,2026-04-17 14:37:36,26.2,49.0,,,,
5838,2026-04-17 14:37:41,26.2,49.0,,,,
5839,2026-04-17 14:37:46,26.2,49.0,,,,
5840,2026-04-17 14:37:51,26.2,49.0,,,,
5841,2026-04-17 14:37:56,26.2,49.0,,,,
5842,2026-04-17 14:38:01,26.2,49.0,,,,
5843,2026-04-17 14:38:06,26.2,49.0,,,,
5844,2026-04-17 14:38:11,26.2,49.0,,,,
5845,2026-04-17 14:38:16,26.2,49.0,,,,
5846,2026-04-17 14:38:21,26.2,49.0,,,,
5847,2026-04-17 14:38:26,26.2,49.0,,,,
5848,2026-04-17 14:38:31,26.2,49.0,,,,
5849,2026-04-17 14:38:36,26.2,49.0,,,,
5850,2026-04-17 14:38:41,26.2,49.0,,,,
5851,2026-04-17 14:38:46,26.2,49.0,,,,
5852,2026-04-17 14:38:51,26.2,49.0,,,,
5853,2026-04-17 14:38:56,26.2,49.0,,,,
5854,2026-04-17 14:39:01,26.2,49.0,,,,
5855,2026-04-17 14:39:06,26.2,49.0,,,,
5856,2026-04-17 14:39:11,26.2,49.0,,,,
5857,2026-04-17 14:39:16,26.2,49.0,,,,
5858,2026-04-17 14:39:21,26.2,49.0,,,,
5859,2026-04-17 14:39:26,26.2,49.0,,,,
5860,2026-04-17 14:39:31,26.2,49.0,,,,
5861,2026-04-17 14:39:36,26.2,49.0,,,,
5862,2026-04-17 14:39:41,26.2,49.0,,,,
5863,2026-04-17 14:39:46,26.2,49.0,,,,
5864,2026-04-17 14:39:51,26.2,49.0,,,,
5865,2026-04-17 14:39:56,26.2,49.0,,,,
5866,2026-04-17 14:40:01,26.2,49.0,,,,
5867,2026-04-17 14:40:06,26.2,49.0,,,,
5868,2026-04-17 14:40:11,26.2,49.0,,,,
5869,2026-04-17 14:40:16,26.2,49.0,,,,
5870,2026-04-17 14:40:21,26.2,49.0,,,,
5871,2026-04-17 14:40:26,26.2,49.0,,,,
5872,2026-04-17 14:40:31,26.2,49.0,,,,
5873,2026-04-17 14:40:36,26.2,49.0,,,,
5874,2026-04-17 14:40:41,26.2,49.0,,,,
5875,2026-04-17 14:40:46,26.2,50.0,,,,
5876,2026-04-17 14:40:51,26.2,50.0,,,,
5877,2026-04-17 14:40:56,26.2,50.0,,,,
5878,2026-04-17 14:41:01,26.2,50.0,,,,
5879,2026-04-17 14:41:06,26.2,50.0,,,,
5880,2026-04-17 14:41:11,26.2,50.0,,,,
5881,2026-04-17 14:41:16,26.2,50.0,,,,
5882,2026-04-17 14:41:21,26.2,50.0,,,,
5883,2026-04-17 14:41:26,26.2,50.0,,,,
5884,2026-04-17 14:41:31,26.2,50.0,,,,
5885,2026-04-17 14:41:36,26.2,50.0,,,,
5886,2026-04-17 14:41:41,26.2,50.0,,,,
5887,2026-04-17 14:41:46,26.2,50.0,,,,
5888,2026-04-17 14:41:51,26.2,50.0,,,,
5889,2026-04-17 14:41:56,26.2,50.0,,,,
5890,2026-04-17 14:42:01,26.2,50.0,,,,
5891,2026-04-17 14:42:06,26.2,50.0,,,,
5892,2026-04-17 14:42:11,26.2,50.0,,,,
5893,2026-04-17 14:42:16,26.2,50.0,,,,
5894,2026-04-17 14:42:21,26.2,50.0,,,,
5895,2026-04-17 14:42:26,26.2,50.0,,,,
5896,2026-04-17 14:42:31,26.2,50.0,,,,
5897,2026-04-17 14:42:36,26.2,50.0,,,,
5898,2026-04-17 14:42:41,26.2,50.0,,,,
5899,2026-04-17 14:42:46,26.2,50.0,,,,
5900,2026-04-17 14:42:51,26.2,50.0,,,,
5901,2026-04-17 14:42:56,26.2,50.0,,,,
5902,2026-04-17 14:43:01,26.2,50.0,,,,
5903,2026-04-17 14:43:06,26.2,50.0,,,,
5904,2026-04-17 14:43:11,26.2,50.0,,,,
5905,2026-04-17 14:43:16,26.2,50.0,,,,
5906,2026-04-17 14:43:21,26.2,50.0,,,,
5907,2026-04-17 14:43:26,26.2,50.0,,,,
5908,2026-04-17 14:43:31,26.2,50.0,,,,
5909,2026-04-17 14:43:36,26.2,50.0,,,,
5910,2026-04-17 14:43:41,26.2,50.0,,,,
5911,2026-04-17 14:43:46,26.2,50.0,,,,
5912,2026-04-17 14:43:51,26.2,50.0,,,,
5913,2026-04-17 14:43:56,26.2,50.0,,,,
5914,2026-04-17 14:44:01,26.2,50.0,,,,
5915,2026-04-17 14:44:06,26.2,50.0,,,,
5916,2026-04-17 14:44:11,26.2,50.0,,,,
5917,2026-04-17 14:44:16,26.2,50.0,,,,
5918,2026-04-17 14:44:21,26.2,50.0,,,,
5919,2026-04-17 14:44:26,26.2,50.0,,,,
5920,2026-04-17 14:44:31,26.2,50.0,,,,
5921,2026-04-17 14:44:36,26.2,50.0,,,,
5922,2026-04-17 14:44:41,26.2,50.0,,,,
5923,2026-04-17 14:44:46,26.2,50.0,,,,
5924,2026-04-17 14:44:51,26.2,50.0,,,,
5925,2026-04-17 14:44:56,26.2,50.0,,,,
5926,2026-04-17 14:45:01,26.2,50.0,,,,
5927,2026-04-17 14:45:06,26.2,50.0,,,,
5928,2026-04-17 14:45:11,26.2,50.0,,,,
5929,2026-04-17 14:45:16,26.2,50.0,,,,
5930,2026-04-17 14:45:21,26.2,50.0,,,,
5931,2026-04-17 14:45:26,26.2,50.0,,,,
5932,2026-04-17 14:45:31,26.2,50.0,,,,
5933,2026-04-17 14:45:36,26.2,50.0,,,,
5934,2026-04-17 14:45:41,26.2,50.0,,,,
5935,2026-04-17 14:45:46,26.2,50.0,,,,
5936,2026-04-17 14:45:51,26.2,50.0,,,,
5937,2026-04-17 14:45:56,26.2,50.0,,,,
5938,2026-04-17 14:46:01,26.2,50.0,,,,
5939,2026-04-17 14:46:06,26.2,50.0,,,,
5940,2026-04-17 14:46:11,26.2,50.0,,,,
5941,2026-04-17 14:46:16,26.2,50.0,,,,
5942,2026-04-17 14:46:21,26.2,50.0,,,,
5943,2026-04-17 14:46:26,26.2,50.0,,,,
5944,2026-04-17 14:46:31,26.2,50.0,,,,
5945,2026-04-17 14:46:36,26.2,50.0,,,,
5946,2026-04-17 14:46:41,26.2,50.0,,,,
5947,2026-04-17 14:46:46,26.2,50.0,,,,
5948,2026-04-17 14:46:51,26.2,50.0,,,,
5949,2026-04-17 14:46:56,26.2,50.0,,,,
5950,2026-04-17 14:47:01,26.2,50.0,,,,
5951,2026-04-17 14:47:06,26.2,50.0,,,,
5952,2026-04-17 14:47:11,26.2,50.0,,,,
5953,2026-04-17 14:47:16,26.2,50.0,,,,
5954,2026-04-17 14:47:21,26.2,50.0,,,,
5955,2026-04-17 14:47:26,26.2,50.0,,,,
5956,2026-04-17 14:47:31,26.2,50.0,,,,
5957,2026-04-17 14:47:36,26.2,50.0,,,,
5958,2026-04-17 14:47:41,26.2,50.0,,,,
5959,2026-04-17 14:47:46,26.2,50.0,,,,
5960,2026-04-17 14:47:51,26.2,50.0,,,,
5961,2026-04-17 14:47:56,26.2,50.0,,,,
5962,2026-04-17 14:48:01,26.2,50.0,,,,
5963,2026-04-17 14:48:06,26.2,50.0,,,,
5964,2026-04-17 14:48:11,26.2,50.0,,,,
5965,2026-04-17 14:48:16,26.2,50.0,,,,
5966,2026-04-17 14:48:21,26.2,50.0,,,,
5967,2026-04-17 14:48:26,26.2,50.0,,,,
5968,2026-04-17 14:48:31,26.2,50.0,,,,
5969,2026-04-17 14:48:36,26.2,50.0,,,,
5970,2026-04-17 14:48:41,26.2,50.0,,,,
5971,2026-04-17 14:48:46,26.2,50.0,,,,
5972,2026-04-17 14:48:51,26.3,50.0,,,,
5973,2026-04-17 14:48:56,26.2,50.0,,,,
5974,2026-04-17 14:49:01,26.3,50.0,,,,
5975,2026-04-17 14:49:06,26.2,50.0,,,,
5976,2026-04-17 14:49:11,26.2,50.0,,,,
5977,2026-04-17 14:49:16,26.2,50.0,,,,
5978,2026-04-17 14:49:21,26.2,50.0,,,,
5979,2026-04-17 14:49:26,26.2,50.0,,,,
5980,2026-04-17 14:49:31,26.2,50.0,,,,
5981,2026-04-17 14:49:36,26.2,50.0,,,,
5982,2026-04-17 14:49:41,26.2,50.0,,,,
5983,2026-04-17 14:49:46,26.2,50.0,,,,
5984,2026-04-17 14:49:51,26.2,50.0,,,,
5985,2026-04-17 14:49:56,26.2,50.0,,,,
5986,2026-04-17 14:50:01,26.2,50.0,,,,
5987,2026-04-17 14:50:06,26.2,50.0,,,,
5988,2026-04-17 14:50:11,26.2,50.0,,,,
5989,2026-04-17 14:50:16,26.2,50.0,,,,
5990,2026-04-17 14:50:21,26.2,50.0,,,,
5991,2026-04-17 14:50:26,26.2,50.0,,,,
5992,2026-04-17 14:50:31,26.2,50.0,,,,
5993,2026-04-17 14:50:36,26.2,50.0,,,,
5994,2026-04-17 14:50:41,26.2,50.0,,,,
5995,2026-04-17 14:50:46,26.2,50.0,,,,
5996,2026-04-17 14:50:51,26.2,50.0,,,,
5997,2026-04-17 14:50:56,26.2,50.0,,,,
5998,2026-04-17 14:51:01,26.2,50.0,,,,
5999,2026-04-17 14:51:06,26.2,50.0,,,,
6000,2026-04-17 14:51:11,26.2,50.0,,,,
6001,2026-04-17 14:51:16,26.2,50.0,,,,
6002,2026-04-17 14:51:21,26.2,50.0,,,,
6003,2026-04-17 14:51:26,26.2,50.0,,,,
6004,2026-04-17 14:51:31,26.2,50.0,,,,
6005,2026-04-17 14:51:36,26.2,50.0,,,,
6006,2026-04-17 14:51:41,26.2,50.0,,,,
6007,2026-04-17 14:51:46,26.2,50.0,,,,
6008,2026-04-17 14:51:51,26.2,50.0,,,,
6009,2026-04-17 14:51:56,26.2,50.0,,,,
6010,2026-04-17 14:52:01,26.2,50.0,,,,
6011,2026-04-17 14:52:06,26.2,50.0,,,,
6012,2026-04-17 14:52:11,26.2,50.0,,,,
6013,2026-04-17 14:52:16,26.2,50.0,,,,
6014,2026-04-17 14:52:21,26.2,50.0,,,,
6015,2026-04-17 14:52:26,26.2,50.0,,,,
6016,2026-04-17 14:52:31,26.2,50.0,,,,
6017,2026-04-17 14:52:36,26.2,50.0,,,,
6018,2026-04-17 14:52:41,26.2,50.0,,,,
6019,2026-04-17 14:52:46,26.2,50.0,,,,
6020,2026-04-17 14:52:51,26.2,50.0,,,,
6021,2026-04-17 14:52:56,26.2,50.0,,,,
6022,2026-04-17 14:53:01,26.2,50.0,,,,
6023,2026-04-17 14:53:06,26.2,50.0,,,,
6024,2026-04-17 14:53:11,26.2,50.0,,,,
6025,2026-04-17 14:53:16,26.2,50.0,,,,
6026,2026-04-17 14:53:21,26.2,50.0,,,,
6027,2026-04-17 14:53:26,26.2,50.0,,,,
6028,2026-04-17 14:53:31,26.2,50.0,,,,
6029,2026-04-17 14:53:36,26.2,50.0,,,,
6030,2026-04-17 14:53:41,26.2,50.0,,,,
6031,2026-04-17 14:53:46,26.2,50.0,,,,
6032,2026-04-17 14:53:51,26.2,50.0,,,,
6033,2026-04-17 14:53:56,26.2,50.0,,,,
6034,2026-04-17 14:54:01,26.2,50.0,,,,
6035,2026-04-17 14:54:06,26.2,50.0,,,,
6036,2026-04-17 14:54:11,26.2,50.0,,,,
6037,2026-04-17 14:54:16,26.2,51.0,,,,
6038,2026-04-17 14:54:21,26.2,50.0,,,,
6039,2026-04-17 14:54:26,26.2,50.0,,,,
6040,2026-04-17 14:54:31,26.2,50.0,,,,
6041,2026-04-17 14:54:36,26.2,50.0,,,,
6042,2026-04-17 14:54:41,26.2,50.0,,,,
6043,2026-04-17 14:54:46,26.2,50.0,,,,
6044,2026-04-17 14:54:51,26.2,50.0,,,,
6045,2026-04-17 14:54:56,26.2,51.0,,,,
6046,2026-04-17 14:55:01,26.2,51.0,,,,
6047,2026-04-17 14:55:06,26.2,51.0,,,,
6048,2026-04-17 14:55:11,26.2,51.0,,,,
6049,2026-04-17 14:55:16,26.2,51.0,,,,
6050,2026-04-17 14:55:21,26.2,51.0,,,,
6051,2026-04-17 14:55:26,26.2,51.0,,,,
6052,2026-04-17 14:55:31,26.2,51.0,,,,
6053,2026-04-17 14:55:36,26.2,51.0,,,,
6054,2026-04-17 14:55:41,26.2,51.0,,,,
6055,2026-04-17 14:55:46,26.2,51.0,,,,
6056,2026-04-17 14:55:51,26.2,51.0,,,,
6057,2026-04-17 14:55:56,26.2,51.0,,,,
6058,2026-04-17 14:56:01,26.2,51.0,,,,
6059,2026-04-17 14:56:06,26.2,51.0,,,,
6060,2026-04-17 14:56:11,26.2,51.0,,,,
6061,2026-04-17 14:56:16,26.2,51.0,,,,
6062,2026-04-17 14:56:21,26.2,51.0,,,,
6063,2026-04-17 14:56:26,26.2,51.0,,,,
6064,2026-04-17 14:56:31,26.2,51.0,,,,
6065,2026-04-17 14:56:36,26.2,51.0,,,,
6066,2026-04-17 14:56:41,26.2,51.0,,,,
6067,2026-04-17 14:56:46,26.2,51.0,,,,
6068,2026-04-17 14:56:51,26.2,51.0,,,,
6069,2026-04-17 14:56:56,26.2,51.0,,,,
6070,2026-04-17 14:57:01,26.2,51.0,,,,
6071,2026-04-17 14:57:06,26.2,51.0,,,,
6072,2026-04-17 14:57:11,26.2,51.0,,,,
6073,2026-04-17 14:57:16,26.2,51.0,,,,
6074,2026-04-17 14:57:21,26.2,51.0,,,,
6075,2026-04-17 14:57:26,26.2,51.0,,,,
6076,2026-04-17 14:57:31,26.2,51.0,,,,
6077,2026-04-17 14:57:36,26.2,50.0,,,,
6078,2026-04-17 14:57:41,26.2,50.0,,,,
6079,2026-04-17 14:57:46,26.2,50.0,,,,
6080,2026-04-17 14:57:51,26.2,50.0,,,,
6081,2026-04-17 14:57:56,26.2,50.0,,,,
6082,2026-04-17 14:58:01,26.2,50.0,,,,
6083,2026-04-17 14:58:06,26.2,50.0,,,,
6084,2026-04-17 14:58:11,26.2,50.0,,,,
6085,2026-04-17 14:58:16,26.2,51.0,,,,
6086,2026-04-17 14:58:21,26.2,51.0,,,,
6087,2026-04-17 14:58:26,26.2,51.0,,,,
6088,2026-04-17 14:58:31,26.2,51.0,,,,
6089,2026-04-17 14:58:36,26.2,51.0,,,,
6090,2026-04-17 14:58:41,26.2,51.0,,,,
6091,2026-04-17 14:58:46,26.2,51.0,,,,
6092,2026-04-17 14:58:51,26.2,51.0,,,,
6093,2026-04-17 14:58:56,26.2,51.0,,,,
6094,2026-04-17 14:59:01,26.2,51.0,,,,
6095,2026-04-17 14:59:06,26.2,51.0,,,,
6096,2026-04-17 14:59:11,26.2,51.0,,,,
6097,2026-04-17 14:59:16,26.2,51.0,,,,
6098,2026-04-17 14:59:21,26.2,51.0,,,,
6099,2026-04-17 14:59:26,26.2,51.0,,,,
6100,2026-04-17 14:59:31,26.2,51.0,,,,
6101,2026-04-17 14:59:36,26.2,51.0,,,,
6102,2026-04-17 14:59:41,26.2,51.0,,,,
6103,2026-04-17 14:59:46,26.2,51.0,,,,
6104,2026-04-17 14:59:51,26.2,51.0,,,,
6105,2026-04-17 14:59:56,26.2,51.0,,,,
6106,2026-04-17 15:00:01,26.2,51.0,,,,
6107,2026-04-17 15:00:06,26.2,51.0,,,,
6108,2026-04-17 15:00:11,26.2,51.0,,,,
6109,2026-04-17 15:00:16,26.2,51.0,,,,
6110,2026-04-17 15:00:21,26.2,51.0,,,,
6111,2026-04-17 15:00:26,26.2,51.0,,,,
6112,2026-04-17 15:00:31,26.2,51.0,,,,
6113,2026-04-17 15:00:36,26.2,51.0,,,,
6114,2026-04-17 15:00:41,26.2,51.0,,,,
6115,2026-04-17 15:00:46,26.2,51.0,,,,
6116,2026-04-17 15:00:51,26.2,51.0,,,,
6117,2026-04-17 15:00:56,26.2,51.0,,,,
6118,2026-04-17 15:01:01,26.2,51.0,,,,
6119,2026-04-17 15:01:06,26.2,51.0,,,,
6120,2026-04-17 15:01:11,26.2,51.0,,,,
6121,2026-04-17 15:01:16,26.2,51.0,,,,
6122,2026-04-17 15:01:21,26.2,51.0,,,,
6123,2026-04-17 15:01:26,26.2,51.0,,,,
6124,2026-04-17 15:01:31,26.2,51.0,,,,
6125,2026-04-17 15:01:36,26.2,51.0,,,,
6126,2026-04-17 15:01:41,26.2,51.0,,,,
6127,2026-04-17 15:01:46,26.2,51.0,,,,
6128,2026-04-17 15:01:51,26.2,51.0,,,,
6129,2026-04-17 15:01:56,26.2,51.0,,,,
6130,2026-04-17 15:02:01,26.2,51.0,,,,
6131,2026-04-17 15:02:06,26.2,51.0,,,,
6132,2026-04-17 15:02:11,26.2,51.0,,,,
6133,2026-04-17 15:02:16,26.2,51.0,,,,
6134,2026-04-17 15:02:21,26.2,51.0,,,,
6135,2026-04-17 15:02:26,26.2,51.0,,,,
6136,2026-04-17 15:02:31,26.2,51.0,,,,
6137,2026-04-17 15:02:36,26.2,51.0,,,,
6138,2026-04-17 15:02:41,26.2,51.0,,,,
6139,2026-04-17 15:02:46,26.2,51.0,,,,
6140,2026-04-17 15:02:51,26.2,51.0,,,,
6141,2026-04-17 15:02:56,26.2,51.0,,,,
6142,2026-04-17 15:03:01,26.2,51.0,,,,
6143,2026-04-17 15:03:06,26.2,51.0,,,,
6144,2026-04-17 15:03:11,26.2,51.0,,,,
6145,2026-04-17 15:03:16,26.2,51.0,,,,
6146,2026-04-17 15:03:21,26.2,51.0,,,,
6147,2026-04-17 15:03:26,26.2,51.0,,,,
6148,2026-04-17 15:03:31,26.2,51.0,,,,
6149,2026-04-17 15:03:36,26.2,51.0,,,,
6150,2026-04-17 15:03:41,26.2,51.0,,,,
6151,2026-04-17 15:03:46,26.2,51.0,,,,
6152,2026-04-17 15:03:51,26.2,51.0,,,,
6153,2026-04-17 15:03:56,26.2,51.0,,,,
6154,2026-04-17 15:04:01,26.2,51.0,,,,
6155,2026-04-17 15:04:06,26.2,51.0,,,,
6156,2026-04-17 15:04:11,26.2,51.0,,,,
6157,2026-04-17 15:04:16,26.2,51.0,,,,
6158,2026-04-17 15:04:21,26.2,51.0,,,,
6159,2026-04-17 15:04:26,26.2,51.0,,,,
6160,2026-04-17 15:04:31,26.2,51.0,,,,
6161,2026-04-17 15:04:36,26.2,51.0,,,,
6162,2026-04-17 15:04:41,26.2,51.0,,,,
6163,2026-04-17 15:04:46,26.2,51.0,,,,
6164,2026-04-17 15:04:51,26.2,51.0,,,,
6165,2026-04-17 15:04:56,26.2,51.0,,,,
6166,2026-04-17 15:05:01,26.2,51.0,,,,
6167,2026-04-17 15:05:06,26.2,51.0,,,,
6168,2026-04-17 15:05:11,26.2,51.0,,,,
6169,2026-04-17 15:05:16,26.2,51.0,,,,
6170,2026-04-17 15:05:21,26.2,51.0,,,,
6171,2026-04-17 15:05:26,26.2,51.0,,,,
6172,2026-04-17 15:05:31,26.2,51.0,,,,
6173,2026-04-17 15:05:36,26.2,51.0,,,,
6174,2026-04-17 15:05:41,26.2,51.0,,,,
6175,2026-04-17 15:05:46,26.2,51.0,,,,
6176,2026-04-17 15:05:51,26.2,51.0,,,,
6177,2026-04-17 15:05:56,26.2,51.0,,,,
6178,2026-04-17 15:06:01,26.2,51.0,,,,
6179,2026-04-17 15:06:06,26.2,51.0,,,,
6180,2026-04-17 15:06:11,26.2,51.0,,,,
6181,2026-04-17 15:06:16,26.2,51.0,,,,
6182,2026-04-17 15:06:21,26.2,51.0,,,,
6183,2026-04-17 15:06:26,26.2,51.0,,,,
6184,2026-04-17 15:06:31,26.2,51.0,,,,
6185,2026-04-17 15:06:36,26.2,51.0,,,,
6186,2026-04-17 15:06:41,26.2,51.0,,,,
6187,2026-04-17 15:06:46,26.2,51.0,,,,
6188,2026-04-17 15:06:51,26.2,51.0,,,,
6189,2026-04-17 15:06:56,26.2,51.0,,,,
6190,2026-04-17 15:07:01,26.2,51.0,,,,
6191,2026-04-17 15:07:06,26.2,51.0,,,,
6192,2026-04-17 15:07:11,26.2,51.0,,,,
6193,2026-04-17 15:07:16,26.2,51.0,,,,
6194,2026-04-17 15:07:21,26.2,51.0,,,,
6195,2026-04-17 15:07:26,26.2,51.0,,,,
6196,2026-04-17 15:07:31,26.2,51.0,,,,
6197,2026-04-17 15:07:36,26.2,51.0,,,,
6198,2026-04-17 15:07:41,26.2,51.0,,,,
6199,2026-04-17 15:07:46,26.2,51.0,,,,
6200,2026-04-17 15:07:51,26.2,51.0,,,,
6201,2026-04-17 15:07:56,26.2,51.0,,,,
6202,2026-04-17 15:08:01,26.2,51.0,,,,
6203,2026-04-17 15:08:06,26.2,51.0,,,,
6204,2026-04-17 15:08:11,26.2,51.0,,,,
6205,2026-04-17 15:08:19,26.2,51.0,,,,
6206,2026-04-17 15:08:21,26.2,51.0,,,,
6207,2026-04-17 15:08:26,26.2,51.0,,,,
6208,2026-04-17 15:08:31,26.2,51.0,,,,
6209,2026-04-17 15:08:36,26.2,51.0,,,,
6210,2026-04-17 15:08:41,26.2,51.0,,,,
6211,2026-04-17 15:08:46,26.2,51.0,,,,
6212,2026-04-17 15:08:51,26.2,51.0,,,,
6213,2026-04-17 15:08:56,26.2,51.0,,,,
6214,2026-04-17 15:09:01,26.2,51.0,,,,
6215,2026-04-17 15:09:06,26.2,51.0,,,,
6216,2026-04-17 15:09:11,26.2,51.0,,,,
6217,2026-04-17 15:09:16,26.2,51.0,,,,
6218,2026-04-17 15:09:21,26.2,51.0,,,,
6219,2026-04-17 15:09:26,26.2,51.0,,,,
6220,2026-04-17 15:09:31,26.2,51.0,,,,
6221,2026-04-17 15:09:36,26.2,51.0,,,,
6222,2026-04-17 15:09:42,26.2,51.0,,,,
6223,2026-04-17 15:09:46,26.2,51.0,,,,
6224,2026-04-17 15:09:51,26.2,51.0,,,,
6225,2026-04-17 15:09:56,26.2,51.0,,,,
6226,2026-04-17 15:10:01,26.2,51.0,,,,
6227,2026-04-17 15:10:06,26.2,51.0,,,,
6228,2026-04-17 15:10:11,26.2,51.0,,,,
6229,2026-04-17 15:10:16,26.2,51.0,,,,
6230,2026-04-17 15:10:21,26.2,51.0,,,,
6231,2026-04-17 15:10:26,26.2,51.0,,,,
6232,2026-04-17 15:10:31,26.2,51.0,,,,
6233,2026-04-17 15:10:36,26.2,51.0,,,,
6234,2026-04-17 15:10:41,26.2,51.0,,,,
6235,2026-04-17 15:10:46,26.2,51.0,,,,
6236,2026-04-17 15:10:51,26.2,51.0,,,,
6237,2026-04-17 15:10:56,26.2,51.0,,,,
6238,2026-04-17 15:11:01,26.2,51.0,,,,
6239,2026-04-17 15:11:06,26.2,51.0,,,,
6240,2026-04-17 15:11:11,26.2,51.0,,,,
6241,2026-04-17 15:11:16,26.2,51.0,,,,
6242,2026-04-17 15:11:21,26.2,51.0,,,,
6243,2026-04-17 15:11:26,26.2,51.0,,,,
6244,2026-04-17 15:11:31,26.2,51.0,,,,
6245,2026-04-17 15:11:36,26.2,51.0,,,,
6246,2026-04-17 15:11:41,26.2,51.0,,,,
6247,2026-04-17 15:11:46,26.2,51.0,,,,
6248,2026-04-17 15:11:51,26.2,51.0,,,,
6249,2026-04-17 15:11:56,26.2,51.0,,,,
6250,2026-04-17 15:12:01,26.2,51.0,,,,
6251,2026-04-17 15:12:06,26.2,51.0,,,,
6252,2026-04-17 15:12:11,26.2,51.0,,,,
6253,2026-04-17 15:12:16,26.2,51.0,,,,
6254,2026-04-17 15:12:21,26.2,51.0,,,,
6255,2026-04-17 15:12:26,26.2,51.0,,,,
6256,2026-04-17 15:12:31,26.2,51.0,,,,
6257,2026-04-17 15:12:36,26.2,51.0,,,,
6258,2026-04-17 15:12:41,26.2,51.0,,,,
6259,2026-04-17 15:12:46,26.2,51.0,,,,
6260,2026-04-17 15:12:51,26.2,51.0,,,,
6261,2026-04-17 15:12:56,26.2,51.0,,,,
6262,2026-04-17 15:13:01,26.2,51.0,,,,
6263,2026-04-17 15:13:06,26.2,51.0,,,,
6264,2026-04-17 15:13:11,26.2,51.0,,,,
6265,2026-04-17 15:13:16,26.2,51.0,,,,
6266,2026-04-17 15:13:21,26.2,51.0,,,,
6267,2026-04-17 15:13:26,26.2,51.0,,,,
6268,2026-04-17 15:13:31,26.2,51.0,,,,
6269,2026-04-17 15:13:36,26.2,51.0,,,,
6270,2026-04-17 15:13:41,26.2,51.0,,,,
6271,2026-04-17 15:13:46,26.2,51.0,,,,
6272,2026-04-17 15:13:51,26.2,51.0,,,,
6273,2026-04-17 15:13:56,26.2,51.0,,,,
6274,2026-04-17 15:14:01,26.2,51.0,,,,
6275,2026-04-17 15:14:06,26.2,51.0,,,,
6276,2026-04-17 15:14:11,26.2,51.0,,,,
6277,2026-04-17 15:14:16,26.2,51.0,,,,
6278,2026-04-17 15:14:21,26.2,51.0,,,,
6279,2026-04-17 15:14:26,26.2,51.0,,,,
6280,2026-04-17 15:14:31,26.2,51.0,,,,
6281,2026-04-17 15:14:36,26.2,51.0,,,,
6282,2026-04-17 15:14:41,26.2,51.0,,,,
6283,2026-04-17 15:14:46,26.2,51.0,,,,
6284,2026-04-17 15:14:51,26.2,51.0,,,,
6285,2026-04-17 15:14:56,26.2,51.0,,,,
6286,2026-04-17 15:15:01,26.2,51.0,,,,
6287,2026-04-17 15:15:06,26.2,51.0,,,,
6288,2026-04-17 15:15:11,26.2,51.0,,,,
6289,2026-04-17 15:15:16,26.2,51.0,,,,
6290,2026-04-17 15:15:21,26.2,51.0,,,,
6291,2026-04-17 15:15:26,26.2,51.0,,,,
6292,2026-04-17 15:15:31,26.2,51.0,,,,
6293,2026-04-17 15:15:36,26.2,51.0,,,,
6294,2026-04-17 15:15:41,26.2,51.0,,,,
6295,2026-04-17 15:15:46,26.2,51.0,,,,
6296,2026-04-17 15:15:51,26.2,51.0,,,,
6297,2026-04-17 15:15:56,26.2,51.0,,,,
6298,2026-04-17 15:16:01,26.2,51.0,,,,
6299,2026-04-17 15:16:06,26.2,51.0,,,,
6300,2026-04-17 15:16:11,26.2,51.0,,,,
6301,2026-04-17 15:16:16,26.2,51.0,,,,
6302,2026-04-17 15:16:21,26.2,51.0,,,,
6303,2026-04-17 15:16:26,26.2,51.0,,,,
6304,2026-04-17 15:16:31,26.2,51.0,,,,
6305,2026-04-17 15:16:36,26.2,51.0,,,,
6306,2026-04-17 15:16:41,26.2,51.0,,,,
6307,2026-04-17 15:16:46,26.2,51.0,,,,
6308,2026-04-17 15:16:51,26.2,51.0,,,,
6309,2026-04-17 15:16:56,26.2,51.0,,,,
6310,2026-04-17 15:17:01,26.2,51.0,,,,
6311,2026-04-17 15:17:06,26.2,51.0,,,,
6312,2026-04-17 15:17:11,26.2,51.0,,,,
6313,2026-04-17 15:17:16,26.2,51.0,,,,
6314,2026-04-17 15:17:21,26.2,51.0,,,,
6315,2026-04-17 15:17:26,26.2,51.0,,,,
6316,2026-04-17 15:17:31,26.2,51.0,,,,
6317,2026-04-17 15:17:36,26.2,51.0,,,,
